Time,Temperature,Humidity,Temp_0,Temp_1,Humid_0,Humid_1,Set_Temp,Set_Humid,Duty_Cycle
2026-03-08 17:23:53,24.165,38.485,24.0966,24.2325,38.2544,38.7152,37.8,55,100
2026-03-08 17:23:53,24.124,38.486,24.0764,24.1721,38.3017,38.6709,37.8,55,100
2026-03-08 17:23:53,24.165,38.534,24.0764,24.2527,38.3139,38.7533,37.8,55,100
2026-03-08 17:23:54,24.165,38.558,24.0764,24.2527,38.3871,38.7289,37.8,55,100
2026-03-08 17:23:54,24.134,38.621,24.0563,24.2124,38.4695,38.7732,37.8,55,100
2026-03-08 17:23:54,24.154,38.667,24.0362,24.2728,38.5046,38.8296,37.8,55,100
2026-03-08 17:23:54,24.154,38.728,24.0362,24.2728,38.5779,38.8785,37.8,55,100
2026-03-08 17:23:55,24.104,38.759,23.9757,24.2325,38.6557,38.8617,37.8,55,100
2026-03-08 17:23:55,24.144,38.788,24.0362,24.2527,38.7366,38.8388,37.8,55,100
2026-03-08 17:23:55,24.144,38.849,24.0563,24.2325,38.8113,38.8861,37.8,55,100
2026-03-08 17:23:55,24.185,38.889,24.1167,24.2527,38.8663,38.912,37.8,55,100
2026-03-08 17:23:56,24.144,38.891,24.0563,24.2325,38.8968,38.8861,37.8,55,100
2026-03-08 17:23:56,24.195,38.964,24.0764,24.3131,38.9487,38.9792,37.8,55,100
2026-03-08 17:23:56,24.185,39.042,24.0563,24.3131,38.9822,39.1012,37.8,55,100
2026-03-08 17:23:56,24.195,39.074,24.0966,24.293,39.0234,39.1241,37.8,55,100
2026-03-08 17:23:57,24.154,39.094,24.016,24.293,39.0265,39.1608,37.8,55,100
2026-03-08 17:23:57,24.175,39.109,24.0764,24.2728,39.0951,39.1226,37.8,55,100
2026-03-08 17:23:57,24.154,39.143,24.0362,24.2728,39.1394,39.147,37.8,55,100
2026-03-08 17:23:57,24.175,39.176,24.0764,24.2728,39.1928,39.1592,37.8,55,100
2026-03-08 17:23:58,24.154,39.192,24.0764,24.2325,39.2538,39.1302,37.8,55,100
2026-03-08 17:23:58,24.185,39.189,24.0764,24.293,39.2172,39.1608,37.8,55,100
2026-03-08 17:23:58,24.175,39.163,24.1369,24.2124,39.2233,39.1028,37.8,55,100
2026-03-08 17:23:59,24.205,39.142,24.0764,24.3333,39.2294,39.0555,37.8,55,100
2026-03-08 17:23:59,24.165,39.162,24.0966,24.2325,39.2432,39.0814,37.8,55,100
2026-03-08 17:23:59,24.195,39.202,24.0563,24.3333,39.2996,39.1043,37.8,55,100
2026-03-08 17:23:59,24.195,39.165,24.1167,24.2728,39.2813,39.0494,37.8,55,100
2026-03-08 17:24:00,24.175,39.2,24.0563,24.293,39.324,39.0753,37.8,55,100
2026-03-08 17:24:00,24.165,39.205,24.0563,24.2728,39.3362,39.0738,37.8,55,100
2026-03-08 17:24:00,24.225,39.174,24.0966,24.3534,39.353,38.996,37.8,55,100
2026-03-08 17:24:00,24.245,39.165,24.1369,24.3534,39.382,38.9471,37.8,55,100
2026-03-08 17:24:01,24.235,39.151,24.1167,24.3534,39.3912,38.9105,37.8,55,100
2026-03-08 17:24:01,24.124,39.078,23.9959,24.2527,39.3057,38.851,37.8,55,100
2026-03-08 17:24:01,24.185,39.049,24.0966,24.2728,39.3164,38.7808,37.8,55,100
2026-03-08 17:24:01,24.195,39.055,24.0764,24.3131,39.3515,38.7594,37.8,55,100
2026-03-08 17:24:02,24.245,39.042,24.1369,24.3534,39.3576,38.7274,37.8,55,100
2026-03-08 17:24:02,24.255,39.032,24.1369,24.3735,39.3088,38.7549,37.8,55,100
2026-03-08 17:24:02,24.225,39.095,24.0966,24.3534,39.3286,38.8617,37.8,55,100
2026-03-08 17:24:02,24.215,39.149,24.0966,24.3333,39.3408,38.9578,37.8,55,100
2026-03-08 17:24:03,24.205,39.228,24.0362,24.3735,39.3713,39.0845,37.8,55,100
2026-03-08 17:24:03,24.255,39.282,24.1772,24.3333,39.411,39.1531,37.8,55,100
2026-03-08 17:24:03,24.225,39.278,24.157,24.293,39.3713,39.1852,37.8,55,100
2026-03-08 17:24:04,24.215,39.35,24.1167,24.3131,39.4522,39.2477,37.8,55,100
2026-03-08 17:24:04,24.255,39.367,24.157,24.3534,39.4446,39.2889,37.8,55,100
2026-03-08 17:24:04,24.245,39.397,24.1772,24.3131,39.5087,39.2844,37.8,55,100
2026-03-08 17:24:04,24.245,39.427,24.0966,24.3937,39.5361,39.3179,37.8,55,100
2026-03-08 17:24:05,24.265,39.454,24.1973,24.3333,39.559,39.3484,37.8,55,100
2026-03-08 17:24:05,24.306,39.477,24.2174,24.3937,39.5743,39.379,37.8,55,100
2026-03-08 17:24:05,24.245,39.506,24.1167,24.3735,39.6109,39.4018,37.8,55,100
2026-03-08 17:24:05,24.255,39.532,24.157,24.3534,39.6399,39.4232,37.8,55,100
2026-03-08 17:24:06,24.275,39.546,24.1167,24.434,39.6109,39.4812,37.8,55,100
2026-03-08 17:24:06,24.275,39.547,24.1772,24.3735,39.6063,39.4873,37.8,55,100
