1,1,15:55:46,25.07,25.16,24.99,60.67,61.12,60.23,0
1,1,15:55:48,25.08,25.16,25.0,60.68,61.12,60.24,0
1,1,15:55:49,25.09,25.17,25.0,60.69,61.13,60.24,0
1,1,15:55:50,25.09,25.18,25.0,60.69,61.12,60.25,0
1,1,15:55:51,25.1,25.19,25.01,60.69,61.12,60.25,0
1,1,15:55:53,25.11,25.19,25.03,60.67,61.1,60.24,0
1,1,15:55:54,25.11,25.19,25.02,60.69,61.13,60.24,0
1,1,15:55:55,25.11,25.2,25.02,60.68,61.12,60.24,0
1,1,15:55:57,25.11,25.2,25.02,60.67,61.12,60.22,0
1,1,15:55:58,25.12,25.2,25.03,60.67,61.11,60.23,0
1,1,15:55:59,25.12,25.21,25.03,60.69,61.14,60.23,0
1,1,15:56:01,25.12,25.21,25.03,60.67,61.12,60.23,0
1,1,15:56:02,25.12,25.21,25.04,60.67,61.12,60.23,0
1,1,15:56:03,25.12,25.21,25.03,60.67,61.12,60.23,0
1,1,15:56:05,25.12,25.21,25.03,60.67,61.12,60.23,0
1,1,15:56:06,25.12,25.2,25.03,60.7,61.15,60.25,0
1,1,15:56:07,25.12,25.21,25.03,60.69,61.26,60.12,0
1,1,15:56:08,25.11,25.2,25.02,60.75,61.13,60.36,0
1,1,15:56:10,25.12,25.21,25.03,60.69,61.16,60.23,0
1,1,15:56:11,25.11,25.2,25.02,60.74,61.12,60.37,0
1,1,15:56:12,25.12,25.21,25.03,60.66,61.1,60.23,0
1,1,15:56:14,25.12,25.2,25.03,60.66,61.1,60.23,0
1,1,15:56:15,25.12,25.2,25.03,60.67,61.1,60.25,0
1,1,15:56:16,25.11,25.19,25.03,60.77,61.18,60.36,0
1,1,15:58:00,23.42,23.59,23.25,49.38,49.62,49.13,0
1,1,15:58:01,23.43,23.59,23.26,49.39,49.62,49.16,0
1,1,15:58:02,23.43,23.6,23.26,49.39,49.62,49.17,0
1,1,15:58:04,23.44,23.61,23.27,49.41,49.64,49.18,0
1,1,15:58:05,23.44,23.6,23.27,49.41,49.65,49.17,0
1,1,15:58:06,23.44,23.61,23.27,49.41,49.65,49.18,0
1,1,15:58:08,23.45,23.61,23.29,49.42,49.66,49.19,0
1,1,15:58:09,23.45,23.62,23.29,49.43,49.67,49.19,0
1,1,15:58:10,23.46,23.62,23.3,49.43,49.66,49.2,0
1,1,15:58:11,23.46,23.63,23.3,49.42,49.65,49.19,0
1,1,15:58:13,23.45,23.63,23.28,49.44,49.66,49.21,0
1,1,15:58:14,23.45,23.62,23.29,49.45,49.69,49.22,0
1,1,15:58:15,23.46,23.63,23.29,49.47,49.7,49.23,0
1,1,15:58:17,23.46,23.64,23.29,49.47,49.7,49.24,0
1,1,15:58:18,23.45,23.63,23.28,49.5,49.72,49.28,0
1,1,15:58:19,23.45,23.62,23.29,49.4,49.57,49.23,0
1,1,15:58:21,23.45,23.62,23.29,49.53,49.61,49.46,0
1,1,15:58:22,23.45,23.62,23.29,49.49,49.66,49.33,0
1,1,15:58:23,23.46,23.63,23.29,49.5,49.77,49.23,0
1,1,15:58:24,23.46,23.63,23.29,49.43,49.56,49.3,0
1,1,15:58:26,23.46,23.63,23.29,49.37,49.58,49.16,0
1,1,15:58:27,23.46,23.62,23.3,49.48,49.73,49.23,0
1,1,15:58:28,23.46,23.64,23.29,49.44,49.73,49.15,0
1,1,15:58:30,23.46,23.63,23.29,49.56,49.76,49.37,0
1,1,15:58:31,23.45,23.62,23.29,49.48,49.65,49.32,0
1,1,15:58:32,23.45,23.62,23.29,49.61,49.91,49.32,0
1,1,15:58:34,23.46,23.63,23.3,49.61,50.01,49.22,0
1,1,15:58:35,23.46,23.64,23.29,49.59,49.74,49.45,0
1,1,15:58:36,23.45,23.62,23.29,49.68,49.84,49.52,0
1,1,15:58:38,23.46,23.63,23.29,49.57,49.98,49.16,0
1,1,15:58:39,23.46,23.63,23.29,49.62,50.0,49.25,0
1,1,15:58:40,23.46,23.63,23.3,49.66,49.84,49.48,0
1,1,15:58:41,23.46,23.63,23.3,49.58,49.74,49.41,0
1,1,15:58:43,23.45,23.62,23.29,49.62,49.89,49.35,0
1,1,15:58:44,23.46,23.64,23.29,49.6,49.91,49.29,0
1,1,15:58:45,23.46,23.63,23.3,49.53,49.81,49.26,0
1,1,15:58:47,23.45,23.62,23.29,49.75,49.88,49.61,0
1,1,15:58:48,23.45,23.62,23.29,49.71,49.96,49.46,0
1,1,15:58:49,23.46,23.62,23.3,49.63,49.96,49.3,0
1,1,15:58:51,23.46,23.62,23.3,49.84,50.06,49.61,0
1,1,15:59:13,23.37,23.54,23.2,58.2,58.41,58.0,0
1,1,15:59:14,23.38,23.54,23.22,58.2,58.39,58.0,0
1,1,15:59:16,23.37,23.53,23.21,58.21,58.4,58.02,0
1,1,15:59:17,23.39,23.55,23.23,58.2,58.42,57.99,0
1,1,15:59:18,23.39,23.56,23.23,58.2,58.4,58.0,0
1,1,15:59:20,23.39,23.56,23.23,58.2,58.4,58.01,0
1,1,15:59:21,23.4,23.56,23.24,58.21,58.4,58.02,0
1,1,15:59:22,23.41,23.57,23.24,58.21,58.41,58.01,0
1,1,15:59:24,23.41,23.57,23.25,58.2,58.4,58.01,0
1,1,15:59:25,23.41,23.57,23.25,58.21,58.4,58.02,0
1,1,15:59:26,23.41,23.57,23.25,58.21,58.41,58.01,0
1,1,15:59:27,23.41,23.58,23.25,58.21,58.42,58.0,0
1,1,15:59:29,23.41,23.57,23.26,58.22,58.42,58.01,0
1,1,15:59:30,23.41,23.57,23.25,58.22,58.42,58.01,0
1,1,15:59:31,23.42,23.58,23.26,58.23,58.42,58.03,0
1,1,15:59:33,23.41,23.57,23.25,58.34,58.52,58.16,0
1,1,15:59:34,23.41,23.57,23.26,58.19,58.39,57.99,0
1,1,15:59:35,23.41,23.57,23.24,58.34,58.61,58.06,0
1,1,15:59:37,23.41,23.57,23.26,58.07,58.25,57.89,0
1,1,15:59:38,23.41,23.57,23.25,58.13,58.21,58.05,0
1,1,15:59:39,23.41,23.57,23.25,58.14,58.29,57.99,0
1,1,15:59:40,23.41,23.58,23.25,58.12,58.35,57.9,0
1,1,15:59:42,23.41,23.58,23.25,58.25,58.48,58.02,0
1,1,15:59:43,23.41,23.58,23.25,58.39,58.59,58.19,0
1,1,15:59:44,23.41,23.57,23.25,58.12,58.26,57.98,0
1,1,15:59:46,23.41,23.58,23.25,58.09,58.28,57.89,0
1,1,15:59:47,23.41,23.57,23.26,58.25,58.43,58.08,0
1,1,15:59:48,23.41,23.57,23.25,58.22,58.55,57.9,0
1,1,15:59:50,23.42,23.58,23.26,58.11,58.33,57.89,0
1,1,15:59:51,23.43,23.59,23.26,58.06,58.27,57.86,0
1,1,15:59:52,23.42,23.58,23.26,58.22,58.38,58.06,0
