1,1,14:46:39,20.35,20.41,20.29,43.67,46.54,40.81,0
1,1,14:46:41,20.4,20.45,20.35,43.67,46.52,40.81,0
1,1,14:46:42,20.41,20.47,20.34,43.58,46.35,40.8,0
1,1,14:46:43,20.41,20.47,20.36,43.66,46.5,40.82,0
1,1,14:46:45,20.45,20.51,20.39,43.63,46.49,40.77,0
1,1,14:46:46,20.44,20.49,20.39,43.66,46.48,40.83,0
1,1,14:46:47,20.49,20.55,20.43,43.65,46.47,40.83,0
1,1,14:46:49,20.48,20.55,20.4,43.68,46.53,40.83,0
1,1,14:46:50,20.49,20.54,20.45,43.63,46.44,40.83,0
1,1,14:46:51,20.52,20.58,20.45,43.62,46.42,40.83,0
1,1,14:46:52,20.5,20.56,20.45,43.62,46.41,40.83,0
1,1,14:46:54,20.54,20.61,20.47,43.62,46.41,40.84,0
1,1,14:46:55,20.52,20.58,20.45,43.62,46.39,40.85,0
1,1,14:46:56,20.54,20.6,20.48,43.61,46.38,40.84,0
1,1,14:46:58,20.54,20.62,20.46,43.63,46.41,40.86,0
1,1,14:46:59,20.55,20.6,20.5,43.59,46.34,40.85,0
1,1,14:47:00,20.55,20.63,20.48,43.6,46.32,40.88,0
1,1,14:47:02,20.54,20.59,20.48,43.61,46.34,40.87,0
1,1,14:47:03,20.57,20.65,20.5,43.58,46.31,40.85,0
1,1,14:47:04,20.55,20.63,20.48,43.57,46.29,40.85,0
1,1,14:47:06,20.57,20.62,20.51,43.58,46.28,40.88,0
1,1,14:47:07,20.57,20.66,20.49,43.56,46.26,40.87,0
1,1,14:47:08,20.58,20.63,20.53,43.55,46.23,40.88,0
1,1,14:47:09,20.59,20.66,20.51,43.55,46.22,40.88,0
1,1,14:47:11,20.57,20.63,20.51,43.55,46.22,40.88,0
1,1,14:47:12,20.59,20.64,20.53,43.5,46.21,40.78,0
1,1,14:47:13,20.59,20.67,20.51,43.52,46.16,40.88,0
1,1,14:47:15,20.59,20.63,20.54,43.53,46.19,40.87,0
1,1,14:47:16,20.59,20.67,20.51,43.53,46.17,40.9,0
1,1,14:47:17,20.59,20.63,20.54,43.52,46.14,40.9,0
1,1,14:47:19,20.58,20.65,20.51,43.5,46.14,40.87,0
1,1,14:47:20,20.61,20.68,20.54,43.52,46.14,40.89,0
1,1,14:47:21,20.58,20.64,20.51,43.5,46.1,40.89,0
1,1,14:47:22,20.59,20.68,20.51,43.47,46.05,40.88,0
1,1,14:47:24,20.61,20.66,20.55,43.48,46.06,40.9,0
