2021-04-10 20:30:44,35.85,19.4,41.7,23.8,25,55,36,100
2021-04-10 20:30:46,41.45,23.8,41.2,23.8,12,55,37.8,100
2021-04-10 20:30:48,41.55,23.75,41.9,23.7,25,55,37.8,100
2021-04-10 20:30:49,41.4,23.7,40.9,23.7,12,55,37.8,100
2021-04-10 20:30:53,41.6,23.7,42.3,23.7,25,55,37.8,100
2021-04-10 20:30:55,41.6,23.65,40.9,23.6,12,55,37.8,100
2021-04-10 20:30:57,41.65,23.65,42.4,23.7,25,55,37.8,100
2021-04-10 20:30:58,41.7,23.7,41.0,23.7,12,55,37.8,100
2021-04-10 20:31:00,41.7,23.65,42.4,23.6,25,55,37.8,100
2021-04-10 20:31:02,41.65,23.6,40.9,23.6,12,55,37.8,100
2021-04-10 20:31:03,41.85,23.6,42.8,23.6,25,55,37.8,100
2021-04-10 20:31:05,42.3,23.6,41.8,23.6,12,55,37.8,100
2021-04-10 20:31:09,43.3,23.6,44.8,23.6,25,55,37.8,100
2021-04-10 20:31:11,43.8,23.6,42.8,23.6,12,55,37.8,100
2021-04-10 20:31:12,44.25,23.6,45.7,23.6,25,55,37.8,100
2021-04-10 20:31:14,45.25,23.6,44.8,23.6,12,55,37.8,100
2021-04-10 20:31:15,45.85,23.6,46.9,23.6,25,55,37.8,100
2021-04-10 20:31:17,46.4,23.6,45.9,23.6,12,55,37.8,100
2021-04-10 20:31:19,46.9,23.6,47.9,23.6,25,55,37.8,100
2021-04-10 20:31:20,47.45,23.6,47.0,23.6,12,55,37.8,100
2021-04-10 20:31:22,47.95,23.6,48.9,23.6,25,55,37.8,100
2021-04-10 20:31:24,48.45,23.6,48.0,23.6,12,55,37.8,100
2021-04-10 20:31:30,49.8,23.6,51.6,23.6,25,55,37.8,100
2021-04-10 20:31:32,50.25,23.6,48.9,23.6,12,55,37.8,100
2021-04-10 20:31:34,50.6,23.6,52.3,23.6,25,55,37.8,100
2021-04-10 20:31:35,51.8,23.65,51.3,23.7,12,55,37.8,100
2021-04-10 20:31:37,52.25,23.65,53.2,23.6,25,55,37.8,100
2021-04-10 20:31:38,52.7,23.65,52.2,23.7,12,55,37.8,100
2021-04-10 20:31:40,53.1,23.65,54.0,23.6,25,55,37.8,100
2021-04-10 20:31:42,53.45,23.65,52.9,23.7,12,55,37.8,100
2021-04-10 20:31:43,53.8,23.65,54.7,23.6,25,55,37.8,100
2021-04-10 20:31:45,54.15,23.65,53.6,23.7,12,55,37.8,100
2021-04-10 20:31:47,54.5,23.65,55.4,23.6,25,55,37.8,100
2021-04-10 20:31:48,54.9,23.7,54.4,23.8,12,55,37.8,100
2021-04-10 20:31:50,55.3,23.7,56.2,23.6,25,55,37.8,100
2021-04-10 20:31:51,55.65,23.7,55.1,23.8,12,55,37.8,100
2021-04-10 20:31:53,56.0,23.75,56.9,23.7,25,55,37.8,100
2021-04-10 20:31:55,56.25,23.75,55.6,23.8,12,55,37.8,100
2021-04-10 20:31:59,56.8,23.75,58.0,23.7,25,55,37.8,100
2021-04-10 20:32:00,57.15,23.8,56.3,23.9,12,55,37.8,100
2021-04-10 20:32:02,57.4,23.8,58.5,23.7,25,55,37.8,100
2021-04-10 20:32:04,57.85,23.8,57.2,23.9,12,55,37.8,100
2021-04-10 20:32:05,58.15,23.8,59.1,23.7,25,55,37.8,100
2021-04-10 20:32:07,58.4,23.85,57.7,24.0,12,55,37.8,100
2021-04-10 20:32:09,58.65,23.85,59.6,23.7,25,55,37.8,100
2021-04-10 20:32:10,58.9,23.85,58.2,24.0,12,55,37.8,100
2021-04-10 20:32:12,59.2,23.9,60.2,23.8,25,55,37.8,100
2021-04-10 20:32:16,59.6,24.0,59.0,24.2,12,55,37.8,100
2021-04-10 20:32:18,59.85,24.0,60.7,23.8,25,55,37.8,100
2021-04-10 20:32:19,60.0,23.95,59.3,24.1,12,55,37.8,100
2021-04-10 20:32:21,60.4,23.95,61.5,23.8,25,55,37.8,100
2021-04-10 20:32:23,60.6,24.0,59.7,24.2,12,55,37.8,100
2021-04-10 20:32:24,60.85,24.05,62.0,23.9,25,55,37.8,100
2021-04-10 20:32:26,61.05,24.05,60.1,24.2,12,55,37.8,100
2021-04-10 20:32:27,61.3,24.05,62.5,23.9,25,55,37.8,100
2021-04-10 20:32:29,61.45,24.1,60.4,24.3,12,55,37.8,100
2021-04-10 20:32:31,61.65,24.1,62.9,23.9,25,55,37.8,100
2021-04-10 20:32:32,61.8,24.1,60.7,24.3,12,55,37.8,100
2021-04-10 20:32:34,61.95,24.1,63.2,23.9,25,55,37.8,100
2021-04-10 20:32:36,62.15,24.15,61.1,24.4,12,55,37.8,100
2021-04-10 20:32:37,62.4,24.15,63.7,23.9,25,55,37.8,100
2021-04-10 20:32:41,62.6,24.15,61.5,24.4,12,55,37.8,100
2021-04-10 20:32:43,62.7,24.2,63.9,24.0,25,55,37.8,100
2021-04-10 20:32:45,62.85,24.25,61.8,24.5,12,55,37.8,100
2021-04-10 20:32:46,63.2,24.3,64.6,24.1,25,55,37.8,100
2021-04-10 20:32:48,63.35,24.3,62.1,24.5,12,55,37.8,100
2021-04-10 20:32:49,63.45,24.25,64.8,24.0,25,55,37.8,100
2021-04-10 20:32:51,63.55,24.3,62.3,24.6,12,55,37.8,100
2021-04-10 20:32:53,63.7,24.35,65.1,24.1,25,55,37.8,100
2021-04-10 20:32:54,63.8,24.4,62.5,24.7,12,55,37.8,100
2021-04-10 20:32:56,63.95,24.4,65.4,24.1,25,55,37.8,100
2021-04-10 20:33:03,64.2,24.45,63.0,24.8,12,55,37.8,100
2021-04-10 20:33:04,64.35,24.45,65.7,24.1,25,55,37.8,100
