Time,Temperature,Humidity,Temp_0,Temp_1,Humid_0,Humid_1,Set_Temp,Set_Humid,Duty_Cycle
2026-03-12 22:28:38,37.196,20.878,37.0076,37.3852,21.0193,20.737,37.8,55,100
2026-03-12 22:28:38,37.106,20.869,36.9471,37.2644,21.0132,20.7248,37.8,55,100
2026-03-12 22:28:38,37.186,20.883,36.9874,37.3852,21.0422,20.7248,37.8,55,100
2026-03-12 22:28:39,37.126,20.871,36.9471,37.3046,21.0254,20.7172,37.8,55,100
2026-03-12 22:28:39,37.126,20.92,36.9068,37.3449,21.0819,20.7584,37.8,55,100
2026-03-12 22:28:39,37.086,20.909,36.9673,37.2039,21.0773,20.7416,37.8,55,100
2026-03-12 22:28:39,37.156,20.911,36.9874,37.3248,21.0544,20.7675,37.8,55,100
2026-03-12 22:28:40,37.156,20.918,36.9673,37.3449,21.0773,20.7584,37.8,55,100
2026-03-12 22:28:40,37.126,20.969,36.9471,37.3046,21.0986,20.8392,37.8,55,100
2026-03-12 22:28:40,37.126,20.926,36.9471,37.3046,21.062,20.7904,37.8,55,100
2026-03-12 22:28:40,37.166,20.931,37.0277,37.3046,21.0712,20.7904,37.8,55,100
2026-03-12 22:28:41,37.186,20.964,37.068,37.3046,21.1246,20.8026,37.8,55,100
2026-03-12 22:28:41,37.156,20.954,37.0277,37.2845,21.12,20.7874,37.8,55,100
2026-03-12 22:28:41,37.166,21.004,36.9673,37.3651,21.1383,20.8698,37.8,55,100
2026-03-12 22:28:42,37.126,20.981,36.9874,37.2644,21.1398,20.8225,37.8,55,100
2026-03-12 22:28:42,37.146,20.959,37.0277,37.2644,21.1322,20.7858,37.8,55,100
2026-03-12 22:28:42,37.126,20.969,36.9874,37.2644,21.1276,20.8103,37.8,55,100
2026-03-12 22:28:42,37.116,20.993,36.9673,37.2644,21.1383,20.8469,37.8,55,100
2026-03-12 22:28:43,37.156,21.009,37.0478,37.2644,21.1582,20.8591,37.8,55,100
2026-03-12 22:28:43,37.196,21.032,37.068,37.3248,21.1734,20.8896,37.8,55,100
2026-03-12 22:28:43,37.156,21.039,37.0277,37.2845,21.1566,20.9216,37.8,55,100
2026-03-12 22:28:43,37.166,21.009,37.0076,37.3248,21.1658,20.853,37.8,55,100
2026-03-12 22:28:44,37.206,21.033,37.068,37.3449,21.21,20.856,37.8,55,100
2026-03-12 22:28:44,37.186,21.024,37.0478,37.3248,21.146,20.9018,37.8,55,100
2026-03-12 22:28:44,37.217,21.028,37.068,37.3651,21.1734,20.882,37.8,55,100
2026-03-12 22:28:44,37.267,21.075,37.1485,37.3852,21.1933,20.9567,37.8,55,100
2026-03-12 22:28:45,37.196,21.062,37.0881,37.3046,21.1627,20.9613,37.8,55,100
2026-03-12 22:28:45,37.227,21.06,37.1083,37.3449,21.1536,20.9659,37.8,55,100
2026-03-12 22:28:45,37.206,21.039,37.068,37.3449,21.149,20.9293,37.8,55,100
2026-03-12 22:28:45,37.217,21.101,37.1083,37.3248,21.2024,20.9995,37.8,55,100
2026-03-12 22:28:46,37.176,21.109,37.0478,37.3046,21.2192,20.9979,37.8,55,100
2026-03-12 22:28:46,37.227,21.102,37.1284,37.3248,21.2284,20.9751,37.8,55,100
2026-03-12 22:28:46,37.247,21.086,37.1284,37.3651,21.1917,20.9796,37.8,55,100
2026-03-12 22:28:47,37.217,21.125,37.1284,37.3046,21.2406,21.0101,37.8,55,100
2026-03-12 22:28:47,37.166,21.157,37.068,37.2644,21.2345,21.0788,37.8,55,100
2026-03-12 22:28:47,37.227,21.199,37.1284,37.3248,21.2406,21.1582,37.8,55,100
2026-03-12 22:28:47,37.227,21.181,37.1284,37.3248,21.2406,21.1215,37.8,55,100
2026-03-12 22:28:48,37.196,21.16,37.1083,37.2845,21.2146,21.1048,37.8,55,100
2026-03-12 22:28:48,37.196,21.141,37.0881,37.3046,21.2238,21.059,37.8,55,100
2026-03-12 22:28:48,37.196,21.183,37.1485,37.2442,21.2543,21.1124,37.8,55,100
2026-03-12 22:28:48,37.196,21.184,37.1284,37.2644,21.2528,21.1154,37.8,55,100
2026-03-12 22:28:49,37.217,21.168,37.1687,37.2644,21.2329,21.1032,37.8,55,100
2026-03-12 22:28:49,37.227,21.114,37.209,37.2442,21.2009,21.0269,37.8,55,100
2026-03-12 22:28:49,37.186,21.17,37.0881,37.2845,21.236,21.1048,37.8,55,100
2026-03-12 22:28:49,37.237,21.145,37.1888,37.2845,21.1978,21.0925,37.8,55,100
2026-03-12 22:28:50,37.237,21.17,37.1485,37.3248,21.2299,21.1093,37.8,55,100
2026-03-12 22:28:50,37.267,21.154,37.1485,37.3852,21.1933,21.1154,37.8,55,100
2026-03-12 22:28:50,37.277,21.131,37.1687,37.3852,21.1719,21.091,37.8,55,100
2026-03-12 22:28:51,37.267,21.167,37.209,37.3248,21.2009,21.1337,37.8,55,100
2026-03-12 22:28:51,37.267,21.18,37.2291,37.3046,21.239,21.12,37.8,55,100
2026-03-12 22:28:51,37.327,21.173,37.2694,37.3852,21.207,21.1398,37.8,55,100
2026-03-12 22:28:51,37.347,21.194,37.2694,37.4255,21.2436,21.1444,37.8,55,100
2026-03-12 22:28:52,37.247,21.177,37.1888,37.3046,21.2222,21.1322,37.8,55,100
2026-03-12 22:28:52,37.358,21.183,37.3097,37.4054,21.236,21.1307,37.8,55,100
2026-03-12 22:28:52,37.307,21.183,37.2291,37.3852,21.2268,21.1398,37.8,55,100
2026-03-12 22:28:52,37.358,21.201,37.3298,37.3852,21.2497,21.1521,37.8,55,100
2026-03-12 22:28:53,37.327,21.247,37.2694,37.3852,21.2436,21.2497,37.8,55,100
2026-03-12 22:28:53,37.287,21.267,37.2694,37.3046,21.2802,21.2543,37.8,55,100
2026-03-12 22:28:53,37.327,21.241,37.2895,37.3651,21.2467,21.236,37.8,55,100
2026-03-12 22:28:53,37.287,21.255,37.2493,37.3248,21.2421,21.268,37.8,55,100
2026-03-12 22:28:54,37.327,21.29,37.2895,37.3651,21.2467,21.3336,37.8,55,100
2026-03-12 22:28:54,37.327,21.32,37.3701,37.2845,21.3397,21.3001,37.8,55,100
2026-03-12 22:28:54,37.327,21.271,37.3298,37.3248,21.3107,21.2314,37.8,55,100
2026-03-12 22:28:54,37.307,21.276,37.209,37.4054,21.2863,21.265,37.8,55,100
2026-03-12 22:28:55,37.398,21.285,37.3701,37.4255,21.2665,21.3031,37.8,55,100
2026-03-12 22:28:55,37.398,21.266,37.3298,37.4658,21.2253,21.3077,37.8,55,100
2026-03-12 22:28:55,37.337,21.242,37.3097,37.3651,21.2482,21.236,37.8,55,100
2026-03-12 22:28:56,37.358,21.257,37.35,37.3651,21.2406,21.2726,37.8,55,100
2026-03-12 22:28:56,37.368,21.258,37.3902,37.3449,21.2329,21.2833,37.8,55,100
2026-03-12 22:28:56,37.398,21.23,37.4104,37.3852,21.21,21.2497,37.8,55,100
2026-03-12 22:28:56,37.438,21.254,37.3902,37.4859,21.2207,21.2863,37.8,55,100
2026-03-12 22:28:57,37.398,21.243,37.4305,37.3651,21.2131,21.2726,37.8,55,100
2026-03-12 22:28:57,37.378,21.247,37.35,37.4054,21.2039,21.2894,37.8,55,100
2026-03-12 22:28:57,37.368,21.215,37.3701,37.3651,21.2055,21.2238,37.8,55,100
2026-03-12 22:28:57,37.358,21.214,37.35,37.3651,21.1429,21.2848,37.8,55,100
2026-03-12 22:28:58,37.428,21.197,37.4104,37.4456,21.1368,21.2573,37.8,55,100
2026-03-12 22:28:58,37.468,21.202,37.491,37.4456,21.146,21.2573,37.8,55,100
2026-03-12 22:28:58,37.418,21.202,37.4104,37.4255,21.1368,21.2665,37.8,55,100
2026-03-12 22:28:58,37.448,21.224,37.4507,37.4456,21.1658,21.2818,37.8,55,100
2026-03-12 22:28:59,37.468,21.238,37.491,37.4456,21.1582,21.3184,37.8,55,100
2026-03-12 22:28:59,37.468,21.25,37.491,37.4456,21.1704,21.3306,37.8,55,100
2026-03-12 22:28:59,37.458,21.194,37.491,37.4255,21.1337,21.2543,37.8,55,100
2026-03-12 22:28:59,37.448,21.193,37.4305,37.4658,21.1276,21.2589,37.8,55,100
2026-03-12 22:29:00,37.478,21.196,37.5111,37.4456,21.1231,21.2696,37.8,55,100
2026-03-12 22:29:00,37.448,21.18,37.4708,37.4255,21.0941,21.2665,37.8,55,100
2026-03-12 22:29:00,37.438,21.167,37.491,37.3852,21.0849,21.2497,37.8,55,100
2026-03-12 22:29:01,37.478,21.184,37.5111,37.4456,21.0986,21.2696,37.8,55,100
2026-03-12 22:29:01,37.499,21.229,37.5715,37.4255,21.1185,21.3397,37.8,55,100
2026-03-12 22:29:01,37.539,21.166,37.5514,37.5262,21.0788,21.2528,37.8,55,100
2026-03-12 22:29:01,37.539,21.185,37.5715,37.5061,21.0941,21.2757,37.8,55,100
2026-03-12 22:29:02,37.549,21.198,37.5917,37.5061,21.12,21.2757,37.8,55,100
2026-03-12 22:29:02,37.539,21.209,37.632,37.4456,21.1002,21.3184,37.8,55,100
2026-03-12 22:29:02,37.579,21.214,37.6118,37.5463,21.1231,21.3046,37.8,55,100
2026-03-12 22:29:02,37.539,21.197,37.6118,37.4658,21.0864,21.3077,37.8,55,100
2026-03-12 22:29:03,37.559,21.193,37.5715,37.5463,21.0697,21.3169,37.8,55,100
2026-03-12 22:29:03,37.569,21.225,37.632,37.5061,21.1124,21.3367,37.8,55,100
2026-03-12 22:29:03,37.569,21.206,37.6521,37.4859,21.0773,21.3352,37.8,55,100
2026-03-12 22:29:03,37.609,21.18,37.6521,37.5665,20.9796,21.3794,37.8,55,100
2026-03-12 22:29:04,37.559,21.156,37.5917,37.5262,21.0101,21.3016,37.8,55,100
2026-03-12 22:29:04,37.569,21.182,37.6924,37.4456,21.0452,21.3184,37.8,55,100
2026-03-12 22:29:04,37.569,21.157,37.6521,37.4859,20.9796,21.3352,37.8,55,100
2026-03-12 22:29:05,37.569,21.164,37.632,37.5061,20.9903,21.3367,37.8,55,100
2026-03-12 22:29:05,37.579,21.17,37.632,37.5262,20.9903,21.3504,37.8,55,100
2026-03-12 22:29:05,37.589,21.16,37.6722,37.5061,21.0193,21.3001,37.8,55,100
2026-03-12 22:29:05,37.589,21.111,37.6722,37.5061,20.9827,21.239,37.8,55,100
2026-03-12 22:29:06,37.599,21.112,37.7125,37.4859,20.9995,21.2253,37.8,55,100
2026-03-12 22:29:06,37.67,21.144,37.6722,37.6672,20.9705,21.3184,37.8,55,100
2026-03-12 22:29:06,37.65,21.124,37.7125,37.5866,20.9628,21.2848,37.8,55,100
2026-03-12 22:29:06,37.619,21.181,37.7125,37.5262,20.9995,21.3626,37.8,55,100
2026-03-12 22:29:07,37.64,21.165,37.6924,37.5866,21.0086,21.3214,37.8,55,100
2026-03-12 22:29:07,37.65,21.129,37.6924,37.6068,20.972,21.2863,37.8,55,100
2026-03-12 22:29:07,37.66,21.186,37.7729,37.5463,21.0056,21.3657,37.8,55,100
2026-03-12 22:29:07,37.69,21.104,37.7528,37.6269,20.9796,21.2284,37.8,55,100
2026-03-12 22:29:08,37.66,21.118,37.7729,37.5463,20.9567,21.2802,37.8,55,100
2026-03-12 22:29:08,37.71,21.16,37.7729,37.6471,20.9934,21.3275,37.8,55,100
2026-03-12 22:29:08,37.74,21.145,37.8737,37.6068,21.004,21.2863,37.8,55,100
2026-03-12 22:29:08,37.69,21.097,37.8535,37.5262,20.9293,21.265,37.8,55,100
2026-03-12 22:29:09,37.77,21.106,37.8535,37.6873,20.9537,21.2589,37.8,55,100
2026-03-12 22:29:09,37.7,21.086,37.8334,37.5665,20.9262,21.2451,37.8,55,100
2026-03-12 22:29:09,37.74,21.091,37.8132,37.6672,20.9369,21.2451,37.8,55,100
2026-03-12 22:29:10,37.75,21.086,37.8938,37.6068,20.885,21.2863,37.8,55,100
2026-03-12 22:29:10,37.74,21.066,37.8737,37.6068,20.882,21.2497,37.8,55,100
2026-03-12 22:29:10,37.78,21.077,37.8938,37.6672,20.885,21.2696,37.8,55,100
2026-03-12 22:29:10,37.75,21.067,37.8334,37.6672,20.8774,21.2573,37.8,55,100
2026-03-12 22:29:11,37.75,21.055,37.8334,37.6672,20.9018,21.2085,37.8,55,100
2026-03-12 22:29:11,37.74,21.03,37.8535,37.6269,20.7828,21.2772,37.8,55,100
2026-03-12 22:29:11,37.791,21.041,37.9139,37.6672,20.8377,21.2451,37.8,55,100
2026-03-12 22:29:11,37.75,21.025,37.8535,37.6471,20.8438,21.2055,37.8,55,100
2026-03-12 22:29:12,37.831,21.057,37.9542,37.7075,20.8179,21.297,37.8,55,87.55156831488571
2026-03-12 22:29:12,37.801,21.018,37.9139,37.6873,20.8133,21.2222,37.8,55,100
2026-03-12 22:29:12,37.791,21.029,37.8938,37.6873,20.824,21.2345,37.8,55,100
2026-03-12 22:29:12,37.811,21.062,37.9341,37.6873,20.8164,21.3077,37.8,55,95.467606196262
2026-03-12 22:29:13,37.861,21.079,38.0146,37.7075,20.8484,21.3092,37.8,55,79.73533791972595
2026-03-12 22:29:13,37.841,21.107,37.9744,37.7075,20.8804,21.3336,37.8,55,87.21020831699495
2026-03-12 22:29:13,37.851,21.048,37.9744,37.7276,20.8438,21.2512,37.8,55,82.10168418917388
2026-03-12 22:29:13,37.911,20.993,38.0348,37.7881,20.6928,21.294,37.8,55,61.73889928987363
2026-03-12 22:29:14,37.871,21.007,38.0549,37.6873,20.7431,21.2711,37.8,55,75.1124370360248
2026-03-12 22:29:14,37.881,21.008,38.0549,37.7075,20.7553,21.2604,37.8,55,68.41549959387555
2026-03-12 22:29:14,37.921,21.007,38.0751,37.7679,20.7584,21.2558,37.8,55,53.94011713517097
2026-03-12 22:29:15,37.901,21.011,38.0751,37.7276,20.7828,21.239,37.8,55,59.62115314662645
2026-03-12 22:29:15,37.942,21.021,38.1355,37.7478,20.7767,21.265,37.8,55,43.00339897298242
2026-03-12 22:29:15,37.921,21.006,38.0952,37.7478,20.7721,21.2406,37.8,55,48.58898862104668
2026-03-12 22:29:15,37.952,21.065,38.1355,37.7679,20.7767,21.3535,37.8,55,34.75776023210098
2026-03-12 22:29:16,37.952,21.022,38.1154,37.7881,20.7614,21.2818,37.8,55,32.77435909682302
2026-03-12 22:29:16,37.932,21.057,38.1758,37.6873,20.7813,21.3321,37.8,55,35.93773841465431
2026-03-12 22:29:16,37.932,21.007,38.1154,37.7478,20.7736,21.2406,37.8,55,32.07439644054139
2026-03-12 22:29:16,37.972,20.988,38.1758,37.7679,20.7446,21.2314,37.8,55,16.00446371882255
2026-03-12 22:29:17,37.952,20.961,38.1556,37.7478,20.6928,21.2284,37.8,55,20.545462830217534
2026-03-12 22:29:17,37.982,20.946,38.1556,37.8082,20.6806,21.2116,37.8,55,6.395336445745792
2026-03-12 22:29:17,37.982,20.989,38.1556,37.8082,20.6928,21.2848,37.8,55,3.6986105955746424
2026-03-12 22:29:17,37.962,20.95,38.1556,37.7679,20.6928,21.207,37.8,55,6.191830889572401
2026-03-12 22:29:18,38.032,20.964,38.2161,37.8485,20.6882,21.239,37.8,55,0
2026-03-12 22:29:18,37.992,20.972,38.1758,37.8082,20.6958,21.2482,37.8,55,0
2026-03-12 22:29:18,38.032,20.958,38.2362,37.8283,20.6653,21.2497,37.8,55,0
2026-03-12 22:29:18,37.992,20.923,38.2161,37.7679,20.5783,21.268,37.8,55,0
2026-03-12 22:29:19,38.032,20.958,38.1959,37.8686,20.6119,21.3031,37.8,55,0
2026-03-12 22:29:19,38.032,20.97,38.2161,37.8485,20.6394,21.3001,37.8,55,0
2026-03-12 22:29:19,38.052,20.978,38.2765,37.8283,20.6577,21.2985,37.8,55,0
2026-03-12 22:29:20,38.052,20.972,38.2362,37.8686,20.6653,21.2787,37.8,55,0
2026-03-12 22:29:20,38.062,20.973,38.2362,37.8888,20.6287,21.3169,37.8,55,0
2026-03-12 22:29:20,38.032,20.958,38.2564,37.8082,20.6439,21.2726,37.8,55,0
2026-03-12 22:29:20,38.012,20.925,38.2161,37.8082,20.6516,21.1994,37.8,55,0
2026-03-12 22:29:21,38.042,20.904,38.2765,37.8082,20.5966,21.2116,37.8,55,0
2026-03-12 22:29:21,38.062,20.924,38.2765,37.8485,20.621,21.2268,37.8,55,0
2026-03-12 22:29:21,38.073,20.925,38.2966,37.8485,20.647,21.2024,37.8,55,0
2026-03-12 22:29:21,38.123,20.912,38.3168,37.929,20.589,21.236,37.8,55,0
2026-03-12 22:29:22,38.113,20.905,38.2966,37.929,20.5737,21.236,37.8,55,0
2026-03-12 22:29:22,38.113,20.863,38.3168,37.9089,20.5646,21.1612,37.8,55,0
2026-03-12 22:29:22,38.093,20.903,38.3369,37.8485,20.5783,21.2268,37.8,55,0
2026-03-12 22:29:22,38.163,20.96,38.3772,37.9492,20.6561,21.2634,37.8,55,0
2026-03-12 22:29:23,38.103,20.916,38.2765,37.929,20.5966,21.236,37.8,55,0
2026-03-12 22:29:23,38.133,20.92,38.3571,37.9089,20.5936,21.2467,37.8,55,0
2026-03-12 22:29:23,38.113,20.893,38.3168,37.9089,20.6012,21.1856,37.8,55,0
2026-03-12 22:29:23,38.143,20.884,38.3973,37.8888,20.5859,21.1826,37.8,55,0
2026-03-12 22:29:24,38.193,20.854,38.3973,37.9895,20.5371,21.1704,37.8,55,0
2026-03-12 22:29:24,38.163,20.893,38.3772,37.9492,20.5951,21.1902,37.8,55,0
2026-03-12 22:29:24,38.143,20.848,38.3772,37.9089,20.5463,21.149,37.8,55,0
2026-03-12 22:29:25,38.133,20.841,38.3973,37.8686,20.5371,21.1444,37.8,55,0
2026-03-12 22:29:25,38.163,20.874,38.4175,37.9089,20.5509,21.1978,37.8,55,0
2026-03-12 22:29:25,38.193,20.877,38.4376,37.9492,20.5524,21.2024,37.8,55,0
2026-03-12 22:29:25,38.123,20.833,38.3369,37.9089,20.5173,21.149,37.8,55,0
2026-03-12 22:29:26,38.183,20.882,38.4376,37.929,20.5524,21.2116,37.8,55,0
2026-03-12 22:29:26,38.183,20.864,38.3973,37.9693,20.5371,21.1917,37.8,55,0
2026-03-12 22:29:26,38.153,20.898,38.3973,37.9089,20.5737,21.2222,37.8,55,0
2026-03-12 22:29:26,38.163,20.893,38.3973,37.929,20.5615,21.2238,37.8,55,0
2026-03-12 22:29:27,38.224,20.862,38.4376,38.0096,20.5402,21.1841,37.8,55,0
2026-03-12 22:29:27,38.234,20.851,38.4779,37.9895,20.5447,21.1582,37.8,55,0
2026-03-12 22:29:27,38.254,20.896,38.4376,38.07,20.5524,21.239,37.8,55,0
2026-03-12 22:29:27,38.284,20.893,38.4779,38.0902,20.5814,21.2055,37.8,55,0
2026-03-12 22:29:28,38.193,20.853,38.4578,37.929,20.531,21.1749,37.8,55,0
2026-03-12 22:29:28,38.214,20.855,38.4175,38.0096,20.5142,21.1963,37.8,55,0
2026-03-12 22:29:28,38.274,20.867,38.5182,38.0298,20.5493,21.1856,37.8,55,0
2026-03-12 22:29:28,38.244,20.822,38.4376,38.0499,20.5035,21.1398,37.8,55,0
2026-03-12 22:29:29,38.224,20.881,38.4578,37.9895,20.5188,21.2436,37.8,55,0
2026-03-12 22:29:29,38.244,20.822,38.4779,38.0096,20.5081,21.1353,37.8,55,0
2026-03-12 22:29:29,38.304,20.835,38.5182,38.0902,20.5005,21.1688,37.8,55,0
2026-03-12 22:29:30,38.244,20.852,38.5182,37.9693,20.5249,21.1795,37.8,55,0
2026-03-12 22:29:30,38.284,20.838,38.4981,38.07,20.5112,21.1658,37.8,55,0
2026-03-12 22:29:30,38.264,20.818,38.4779,38.0499,20.5081,21.1276,37.8,55,0
2026-03-12 22:29:30,38.264,20.806,38.4376,38.0902,20.5035,21.1078,37.8,55,0
2026-03-12 22:29:31,38.314,20.823,38.5585,38.07,20.5295,21.117,37.8,55,0
2026-03-12 22:29:31,38.224,20.813,38.4376,38.0096,20.5035,21.1231,37.8,55,0
2026-03-12 22:29:31,38.294,20.882,38.5182,38.07,20.5737,21.1902,37.8,55,0
2026-03-12 22:29:31,38.264,20.842,38.4779,38.0499,20.4959,21.1887,37.8,55,0
2026-03-12 22:29:32,38.304,20.847,38.4981,38.1103,20.5112,21.1826,37.8,55,0
2026-03-12 22:29:32,38.294,20.822,38.4578,38.1305,20.4822,21.1612,37.8,55,0
2026-03-12 22:29:32,38.324,20.8,38.5786,38.07,20.4959,21.1048,37.8,55,0
