2026-02-28 21:26:20,25.544,39.899,25.4662,25.6223,39.4415,40.3555,37.8,55,100
2026-02-28 21:26:20,25.575,40.097,25.5267,25.6223,39.6063,40.5875,37.8,55,100
2026-02-28 21:26:20,25.625,40.291,25.5871,25.6626,39.8199,40.763,37.8,55,100
2026-02-28 21:26:21,25.595,40.423,25.5267,25.6626,39.9969,40.8484,37.8,55,100
2026-02-28 21:26:21,25.575,40.414,25.5468,25.6022,40.0229,40.8042,37.8,55,100
2026-02-28 21:26:21,25.575,40.432,25.5468,25.6022,40.0717,40.7919,37.8,55,100
2026-02-28 21:26:21,25.534,40.318,25.4662,25.6022,39.9786,40.6577,37.8,55,100
2026-02-28 21:26:22,25.595,40.251,25.5468,25.6425,39.9252,40.5768,37.8,55,100
2026-02-28 21:26:22,25.595,40.154,25.5669,25.6223,39.8184,40.4898,37.8,55,100
2026-02-28 21:26:22,25.575,40.036,25.5065,25.6425,39.7147,40.3571,37.8,55,100
2026-02-28 21:26:22,25.564,39.943,25.5468,25.5821,39.6445,40.2411,37.8,55,100
2026-02-28 21:26:23,25.544,39.837,25.5065,25.5821,39.556,40.119,37.8,55,100
2026-02-28 21:26:23,25.585,39.725,25.5669,25.6022,39.44,40.0107,37.8,55,100
2026-02-28 21:26:23,25.524,39.652,25.5065,25.5418,39.4095,39.8947,37.8,55,100
2026-02-28 21:26:23,25.575,39.596,25.5669,25.5821,39.3545,39.8383,37.8,55,100
2026-02-28 21:26:24,25.625,39.528,25.5871,25.6626,39.2828,39.7742,37.8,55,100
2026-02-28 21:26:24,25.645,39.47,25.6475,25.6425,39.2294,39.7101,37.8,55,100
2026-02-28 21:26:24,25.585,39.396,25.5669,25.6022,39.1958,39.5956,37.8,55,100
2026-02-28 21:26:24,25.554,39.338,25.5065,25.6022,39.1287,39.5468,37.8,55,100
2026-02-28 21:26:25,25.534,39.25,25.5267,25.5418,39.0692,39.4308,37.8,55,100
2026-02-28 21:26:25,25.625,39.217,25.6475,25.6022,39.0341,39.4003,37.8,55,100
2026-02-28 21:26:25,25.544,39.203,25.5669,25.5216,39.0127,39.3927,37.8,55,100
2026-02-28 21:26:26,25.504,39.131,25.4662,25.5418,38.941,39.321,37.8,55,100
2026-02-28 21:26:26,25.605,39.136,25.5871,25.6223,38.9532,39.3179,37.8,55,100
2026-02-28 21:26:26,25.645,39.097,25.6475,25.6425,38.9242,39.2706,37.8,55,100
2026-02-28 21:26:26,25.514,39.095,25.4864,25.5418,38.9548,39.2355,37.8,55,100
2026-02-28 21:26:27,25.605,39.007,25.5871,25.6223,38.8556,39.1592,37.8,55,100
2026-02-28 21:26:27,25.625,39.028,25.5871,25.6626,38.8678,39.1882,37.8,55,100
2026-02-28 21:26:27,25.585,38.993,25.5669,25.6022,38.8174,39.1684,37.8,55,100
2026-02-28 21:26:27,25.544,38.971,25.5669,25.5216,38.8296,39.1119,37.8,55,100
2026-02-28 21:26:28,25.575,38.907,25.5871,25.5619,38.7579,39.0555,37.8,55,100
2026-02-28 21:26:28,25.615,38.904,25.5871,25.6425,38.7701,39.0387,37.8,55,100
2026-02-28 21:26:28,25.585,38.889,25.5871,25.5821,38.7579,39.0204,37.8,55,100
2026-02-28 21:26:28,25.585,38.883,25.5669,25.6022,38.7564,39.0097,37.8,55,100
2026-02-28 21:26:29,25.595,38.86,25.5669,25.6223,38.7442,38.9761,37.8,55,100
2026-02-28 21:26:29,25.554,38.843,25.5267,25.5821,38.703,38.9837,37.8,55,100
2026-02-28 21:26:29,25.585,38.853,25.5871,25.5821,38.7457,38.9593,37.8,55,100
2026-02-28 21:26:29,25.595,38.811,25.5468,25.6425,38.6679,38.9532,37.8,55,100
2026-02-28 21:26:30,25.534,38.793,25.5065,25.5619,38.6893,38.8968,37.8,55,100
2026-02-28 21:26:30,25.575,38.833,25.6072,25.5418,38.7121,38.9548,37.8,55,100
2026-02-28 21:26:30,25.615,38.807,25.5468,25.6828,38.6923,38.9212,37.8,55,100
2026-02-28 21:26:31,25.564,38.777,25.5267,25.6022,38.703,38.851,37.8,55,100
2026-02-28 21:26:31,25.524,38.773,25.5267,25.5216,38.7152,38.8312,37.8,55,100
2026-02-28 21:26:31,25.645,38.743,25.6072,25.6828,38.6877,38.7991,37.8,55,100
2026-02-28 21:26:31,25.595,38.774,25.5871,25.6022,38.7091,38.8388,37.8,55,100
2026-02-28 21:26:32,25.575,38.754,25.5267,25.6223,38.7396,38.7686,37.8,55,100
2026-02-28 21:26:32,25.615,38.765,25.6072,25.6223,38.7121,38.8174,37.8,55,100
2026-02-28 21:26:32,25.564,38.765,25.5468,25.5821,38.7167,38.8128,37.8,55,100
2026-02-28 21:26:32,25.554,38.727,25.5468,25.5619,38.7045,38.7503,37.8,55,100
2026-02-28 21:26:33,25.615,38.74,25.6475,25.5821,38.7289,38.7518,37.8,55,100
